entity,period,metric,value,unit,row_role,level,src_sheet,src_row,src_col,scale_applied,scale_source,raw_value,flags
경기도 > 남자 > 합계,2024,적용인구 (명),7100587,,subtotal,0,데이터,563,5,1,none,,DITTO_FILLED
경기도 > 남자 > 1 - 4세,2023,적용인구 (명),174341,,data,0,데이터,564,4,1,none,,DITTO_FILLED
경기도 > 남자 > 1 - 4세,2024,적용인구 (명),165188,,data,0,데이터,564,5,1,none,,DITTO_FILLED
경기도 > 남자 > 0세,2023,적용인구 (명),35493,,data,0,데이터,565,4,1,none,,DITTO_FILLED
경기도 > 남자 > 0세,2024,적용인구 (명),37073,,data,0,데이터,565,5,1,none,,DITTO_FILLED
경기도 > 남자 > 5 - 9세,2023,적용인구 (명),303966,,data,0,데이터,566,4,1,none,,DITTO_FILLED
경기도 > 남자 > 5 - 9세,2024,적용인구 (명),286927,,data,0,데이터,566,5,1,none,,DITTO_FILLED
경기도 > 남자 > 10 - 14세,2023,적용인구 (명),341957,,data,0,데이터,567,4,1,none,,DITTO_FILLED
경기도 > 남자 > 10 - 14세,2024,적용인구 (명),342369,,data,0,데이터,567,5,1,none,,DITTO_FILLED
경기도 > 남자 > 15 - 19세,2023,적용인구 (명),331796,,data,0,데이터,568,4,1,none,,DITTO_FILLED
경기도 > 남자 > 15 - 19세,2024,적용인구 (명),331619,,data,0,데이터,568,5,1,none,,DITTO_FILLED
경기도 > 남자 > 20 - 24세,2023,적용인구 (명),409313,,data,0,데이터,569,4,1,none,,DITTO_FILLED
경기도 > 남자 > 20 - 24세,2024,적용인구 (명),396357,,data,0,데이터,569,5,1,none,,DITTO_FILLED
경기도 > 남자 > 25 - 29세,2023,적용인구 (명),531654,,data,0,데이터,570,4,1,none,,DITTO_FILLED
경기도 > 남자 > 25 - 29세,2024,적용인구 (명),522218,,data,0,데이터,570,5,1,none,,DITTO_FILLED
경기도 > 남자 > 30 - 34세,2023,적용인구 (명),552724,,data,0,데이터,571,4,1,none,,DITTO_FILLED
경기도 > 남자 > 30 - 34세,2024,적용인구 (명),572728,,data,0,데이터,571,5,1,none,,DITTO_FILLED
경기도 > 남자 > 35 - 39세,2023,적용인구 (명),515202,,data,0,데이터,572,4,1,none,,DITTO_FILLED
경기도 > 남자 > 35 - 39세,2024,적용인구 (명),518203,,data,0,데이터,572,5,1,none,,DITTO_FILLED
경기도 > 남자 > 40 - 44세,2023,적용인구 (명),622979,,data,0,데이터,573,4,1,none,,DITTO_FILLED
경기도 > 남자 > 40 - 44세,2024,적용인구 (명),605219,,data,0,데이터,573,5,1,none,,DITTO_FILLED
경기도 > 남자 > 45 - 49세,2023,적용인구 (명),573220,,data,0,데이터,574,4,1,none,,DITTO_FILLED
경기도 > 남자 > 45 - 49세,2024,적용인구 (명),572542,,data,0,데이터,574,5,1,none,,DITTO_FILLED
경기도 > 남자 > 50 - 54세,2023,적용인구 (명),641929,,data,0,데이터,575,4,1,none,,DITTO_FILLED
경기도 > 남자 > 50 - 54세,2024,적용인구 (명),637396,,data,0,데이터,575,5,1,none,,DITTO_FILLED
경기도 > 남자 > 55 - 59세,2023,적용인구 (명),566303,,data,0,데이터,576,4,1,none,,DITTO_FILLED
경기도 > 남자 > 55 - 59세,2024,적용인구 (명),577991,,data,0,데이터,576,5,1,none,,DITTO_FILLED
경기도 > 남자 > 60 - 64세,2023,적용인구 (명),531781,,data,0,데이터,577,4,1,none,,DITTO_FILLED
경기도 > 남자 > 60 - 64세,2024,적용인구 (명),538716,,data,0,데이터,577,5,1,none,,DITTO_FILLED
경기도 > 남자 > 65 - 69세,2023,적용인구 (명),385727,,data,0,데이터,578,4,1,none,,DITTO_FILLED
경기도 > 남자 > 65 - 69세,2024,적용인구 (명),415628,,data,0,데이터,578,5,1,none,,DITTO_FILLED
경기도 > 남자 > 70 - 74세,2023,적용인구 (명),222156,,data,0,데이터,579,4,1,none,,DITTO_FILLED
경기도 > 남자 > 70 - 74세,2024,적용인구 (명),240980,,data,0,데이터,579,5,1,none,,DITTO_FILLED
경기도 > 남자 > 75 - 79세,2023,적용인구 (명),155920,,data,0,데이터,580,4,1,none,,DITTO_FILLED
경기도 > 남자 > 75 - 79세,2024,적용인구 (명),165052,,data,0,데이터,580,5,1,none,,DITTO_FILLED
경기도 > 남자 > 80 - 84세,2023,적용인구 (명),103883,,data,0,데이터,581,4,1,none,,DITTO_FILLED
경기도 > 남자 > 80 - 84세,2024,적용인구 (명),106380,,data,0,데이터,581,5,1,none,,DITTO_FILLED
경기도 > 남자 > 85세 이상,2023,적용인구 (명),61286,,data,0,데이터,582,4,1,none,,DITTO_FILLED
경기도 > 남자 > 85세 이상,2024,적용인구 (명),68001,,data,0,데이터,582,5,1,none,,DITTO_FILLED
경기도 > 여자 > 합계,2023,적용인구 (명),6878775,,subtotal,0,데이터,583,4,1,none,,DITTO_FILLED
경기도 > 여자 > 합계,2024,적용인구 (명),6926961,,subtotal,0,데이터,583,5,1,none,,DITTO_FILLED
경기도 > 여자 > 1 - 4세,2023,적용인구 (명),166642,,data,0,데이터,584,4,1,none,,DITTO_FILLED
경기도 > 여자 > 1 - 4세,2024,적용인구 (명),157924,,data,0,데이터,584,5,1,none,,DITTO_FILLED
경기도 > 여자 > 0세,2023,적용인구 (명),33597,,data,0,데이터,585,4,1,none,,DITTO_FILLED
경기도 > 여자 > 0세,2024,적용인구 (명),35408,,data,0,데이터,585,5,1,none,,DITTO_FILLED
경기도 > 여자 > 5 - 9세,2023,적용인구 (명),290140,,data,0,데이터,586,4,1,none,,DITTO_FILLED
경기도 > 여자 > 5 - 9세,2024,적용인구 (명),273368,,data,0,데이터,586,5,1,none,,DITTO_FILLED
경기도 > 여자 > 10 - 14세,2023,적용인구 (명),326314,,data,0,데이터,587,4,1,none,,DITTO_FILLED
경기도 > 여자 > 10 - 14세,2024,적용인구 (명),327811,,data,0,데이터,587,5,1,none,,DITTO_FILLED
경기도 > 여자 > 15 - 19세,2023,적용인구 (명),316525,,data,0,데이터,588,4,1,none,,DITTO_FILLED
경기도 > 여자 > 15 - 19세,2024,적용인구 (명),316579,,data,0,데이터,588,5,1,none,,DITTO_FILLED
경기도 > 여자 > 20 - 24세,2023,적용인구 (명),371418,,data,0,데이터,589,4,1,none,,DITTO_FILLED
경기도 > 여자 > 20 - 24세,2024,적용인구 (명),358154,,data,0,데이터,589,5,1,none,,DITTO_FILLED
경기도 > 여자 > 25 - 29세,2023,적용인구 (명),450924,,data,0,데이터,590,4,1,none,,DITTO_FILLED
경기도 > 여자 > 25 - 29세,2024,적용인구 (명),446372,,data,0,데이터,590,5,1,none,,DITTO_FILLED
경기도 > 여자 > 30 - 34세,2023,적용인구 (명),474657,,data,0,데이터,591,4,1,none,,DITTO_FILLED
경기도 > 여자 > 30 - 34세,2024,적용인구 (명),486076,,data,0,데이터,591,5,1,none,,DITTO_FILLED
경기도 > 여자 > 35 - 39세,2023,적용인구 (명),469662,,data,0,데이터,592,4,1,none,,DITTO_FILLED
경기도 > 여자 > 35 - 39세,2024,적용인구 (명),469996,,data,0,데이터,592,5,1,none,,DITTO_FILLED
경기도 > 여자 > 40 - 44세,2023,적용인구 (명),586351,,data,0,데이터,593,4,1,none,,DITTO_FILLED
경기도 > 여자 > 40 - 44세,2024,적용인구 (명),565833,,data,0,데이터,593,5,1,none,,DITTO_FILLED
경기도 > 여자 > 45 - 49세,2023,적용인구 (명),547835,,data,0,데이터,594,4,1,none,,DITTO_FILLED
경기도 > 여자 > 45 - 49세,2024,적용인구 (명),549867,,data,0,데이터,594,5,1,none,,DITTO_FILLED
경기도 > 여자 > 50 - 54세,2023,적용인구 (명),625127,,data,0,데이터,595,4,1,none,,DITTO_FILLED
경기도 > 여자 > 50 - 54세,2024,적용인구 (명),618596,,data,0,데이터,595,5,1,none,,DITTO_FILLED
경기도 > 여자 > 55 - 59세,2023,적용인구 (명),562808,,data,0,데이터,596,4,1,none,,DITTO_FILLED
경기도 > 여자 > 55 - 59세,2024,적용인구 (명),581444,,data,0,데이터,596,5,1,none,,DITTO_FILLED
경기도 > 여자 > 60 - 64세,2023,적용인구 (명),531178,,data,0,데이터,597,4,1,none,,DITTO_FILLED
경기도 > 여자 > 60 - 64세,2024,적용인구 (명),540525,,data,0,데이터,597,5,1,none,,DITTO_FILLED
경기도 > 여자 > 65 - 69세,2023,적용인구 (명),401635,,data,0,데이터,598,4,1,none,,DITTO_FILLED
경기도 > 여자 > 65 - 69세,2024,적용인구 (명),433586,,data,0,데이터,598,5,1,none,,DITTO_FILLED
경기도 > 여자 > 70 - 74세,2023,적용인구 (명),248154,,data,0,데이터,599,4,1,none,,DITTO_FILLED
경기도 > 여자 > 70 - 74세,2024,적용인구 (명),267496,,data,0,데이터,599,5,1,none,,DITTO_FILLED
경기도 > 여자 > 75 - 79세,2023,적용인구 (명),191143,,data,0,데이터,600,4,1,none,,DITTO_FILLED
경기도 > 여자 > 75 - 79세,2024,적용인구 (명),200083,,data,0,데이터,600,5,1,none,,DITTO_FILLED
경기도 > 여자 > 80 - 84세,2023,적용인구 (명),152600,,data,0,데이터,601,4,1,none,,DITTO_FILLED
경기도 > 여자 > 80 - 84세,2024,적용인구 (명),155094,,data,0,데이터,601,5,1,none,,DITTO_FILLED
경기도 > 여자 > 85세 이상,2023,적용인구 (명),132065,,data,0,데이터,602,4,1,none,,DITTO_FILLED
경기도 > 여자 > 85세 이상,2024,적용인구 (명),142749,,data,0,데이터,602,5,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 합계,2023,적용인구 (명),1500026,,subtotal,0,데이터,603,4,1,none,,
강원특별자치도 > 계 > 합계,2024,적용인구 (명),1493111,,subtotal,0,데이터,603,5,1,none,,
강원특별자치도 > 계 > 1 - 4세,2023,적용인구 (명),31730,,subtotal,0,데이터,604,4,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 1 - 4세,2024,적용인구 (명),29641,,subtotal,0,데이터,604,5,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 0세,2023,적용인구 (명),6625,,subtotal,0,데이터,605,4,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 0세,2024,적용인구 (명),6511,,subtotal,0,데이터,605,5,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 5 - 9세,2023,적용인구 (명),51664,,subtotal,0,데이터,606,4,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 5 - 9세,2024,적용인구 (명),48972,,subtotal,0,데이터,606,5,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 10 - 14세,2023,적용인구 (명),61839,,subtotal,0,데이터,607,4,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 10 - 14세,2024,적용인구 (명),60820,,subtotal,0,데이터,607,5,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 15 - 19세,2023,적용인구 (명),64249,,subtotal,0,데이터,608,4,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 15 - 19세,2024,적용인구 (명),63177,,subtotal,0,데이터,608,5,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 20 - 24세,2023,적용인구 (명),81069,,subtotal,0,데이터,609,4,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 20 - 24세,2024,적용인구 (명),77357,,subtotal,0,데이터,609,5,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 25 - 29세,2023,적용인구 (명),86986,,subtotal,0,데이터,610,4,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 25 - 29세,2024,적용인구 (명),84710,,subtotal,0,데이터,610,5,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 30 - 34세,2023,적용인구 (명),83563,,subtotal,0,데이터,611,4,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 30 - 34세,2024,적용인구 (명),85107,,subtotal,0,데이터,611,5,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 35 - 39세,2023,적용인구 (명),78948,,subtotal,0,데이터,612,4,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 35 - 39세,2024,적용인구 (명),78018,,subtotal,0,데이터,612,5,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 40 - 44세,2023,적용인구 (명),102611,,subtotal,0,데이터,613,4,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 40 - 44세,2024,적용인구 (명),98085,,subtotal,0,데이터,613,5,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 45 - 49세,2023,적용인구 (명),105473,,subtotal,0,데이터,614,4,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 45 - 49세,2024,적용인구 (명),102405,,subtotal,0,데이터,614,5,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 50 - 54세,2023,적용인구 (명),129166,,subtotal,0,데이터,615,4,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 50 - 54세,2024,적용인구 (명),126020,,subtotal,0,데이터,615,5,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 55 - 59세,2023,적용인구 (명),128688,,subtotal,0,데이터,616,4,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 55 - 59세,2024,적용인구 (명),130559,,subtotal,0,데이터,616,5,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 60 - 64세,2023,적용인구 (명),143441,,subtotal,0,데이터,617,4,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 60 - 64세,2024,적용인구 (명),140008,,subtotal,0,데이터,617,5,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 65 - 69세,2023,적용인구 (명),122146,,subtotal,0,데이터,618,4,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 65 - 69세,2024,적용인구 (명),129434,,subtotal,0,데이터,618,5,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 70 - 74세,2023,적용인구 (명),73441,,subtotal,0,데이터,619,4,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 70 - 74세,2024,적용인구 (명),80886,,subtotal,0,데이터,619,5,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 75 - 79세,2023,적용인구 (명),59889,,subtotal,0,데이터,620,4,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 75 - 79세,2024,적용인구 (명),59671,,subtotal,0,데이터,620,5,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 80 - 84세,2023,적용인구 (명),50418,,subtotal,0,데이터,621,4,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 80 - 84세,2024,적용인구 (명),50336,,subtotal,0,데이터,621,5,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 85세 이상,2023,적용인구 (명),38080,,subtotal,0,데이터,622,4,1,none,,DITTO_FILLED
강원특별자치도 > 계 > 85세 이상,2024,적용인구 (명),41394,,subtotal,0,데이터,622,5,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 합계,2023,적용인구 (명),756973,,subtotal,0,데이터,623,4,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 합계,2024,적용인구 (명),753219,,subtotal,0,데이터,623,5,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 1 - 4세,2023,적용인구 (명),16244,,data,0,데이터,624,4,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 1 - 4세,2024,적용인구 (명),15098,,data,0,데이터,624,5,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 0세,2023,적용인구 (명),3360,,data,0,데이터,625,4,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 0세,2024,적용인구 (명),3268,,data,0,데이터,625,5,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 5 - 9세,2023,적용인구 (명),26430,,data,0,데이터,626,4,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 5 - 9세,2024,적용인구 (명),25064,,data,0,데이터,626,5,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 10 - 14세,2023,적용인구 (명),31823,,data,0,데이터,627,4,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 10 - 14세,2024,적용인구 (명),31273,,data,0,데이터,627,5,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 15 - 19세,2023,적용인구 (명),33578,,data,0,데이터,628,4,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 15 - 19세,2024,적용인구 (명),32937,,data,0,데이터,628,5,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 20 - 24세,2023,적용인구 (명),45132,,data,0,데이터,629,4,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 20 - 24세,2024,적용인구 (명),43062,,data,0,데이터,629,5,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 25 - 29세,2023,적용인구 (명),49272,,data,0,데이터,630,4,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 25 - 29세,2024,적용인구 (명),47813,,data,0,데이터,630,5,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 30 - 34세,2023,적용인구 (명),45653,,data,0,데이터,631,4,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 30 - 34세,2024,적용인구 (명),46770,,data,0,데이터,631,5,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 35 - 39세,2023,적용인구 (명),41473,,data,0,데이터,632,4,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 35 - 39세,2024,적용인구 (명),41167,,data,0,데이터,632,5,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 40 - 44세,2023,적용인구 (명),52258,,data,0,데이터,633,4,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 40 - 44세,2024,적용인구 (명),50201,,data,0,데이터,633,5,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 45 - 49세,2023,적용인구 (명),53976,,data,0,데이터,634,4,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 45 - 49세,2024,적용인구 (명),52132,,data,0,데이터,634,5,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 50 - 54세,2023,적용인구 (명),66975,,data,0,데이터,635,4,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 50 - 54세,2024,적용인구 (명),65143,,data,0,데이터,635,5,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 55 - 59세,2023,적용인구 (명),65501,,data,0,데이터,636,4,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 55 - 59세,2024,적용인구 (명),66487,,data,0,데이터,636,5,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 60 - 64세,2023,적용인구 (명),71190,,data,0,데이터,637,4,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 60 - 64세,2024,적용인구 (명),69960,,data,0,데이터,637,5,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 65 - 69세,2023,적용인구 (명),60984,,data,0,데이터,638,4,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 65 - 69세,2024,적용인구 (명),64206,,data,0,데이터,638,5,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 70 - 74세,2023,적용인구 (명),34887,,data,0,데이터,639,4,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 70 - 74세,2024,적용인구 (명),38821,,data,0,데이터,639,5,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 75 - 79세,2023,적용인구 (명),26940,,data,0,데이터,640,4,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 75 - 79세,2024,적용인구 (명),27156,,data,0,데이터,640,5,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 80 - 84세,2023,적용인구 (명),19779,,data,0,데이터,641,4,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 80 - 84세,2024,적용인구 (명),19921,,data,0,데이터,641,5,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 85세 이상,2023,적용인구 (명),11518,,data,0,데이터,642,4,1,none,,DITTO_FILLED
강원특별자치도 > 남자 > 85세 이상,2024,적용인구 (명),12740,,data,0,데이터,642,5,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 합계,2023,적용인구 (명),743053,,subtotal,0,데이터,643,4,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 합계,2024,적용인구 (명),739892,,subtotal,0,데이터,643,5,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 1 - 4세,2023,적용인구 (명),15486,,data,0,데이터,644,4,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 1 - 4세,2024,적용인구 (명),14543,,data,0,데이터,644,5,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 0세,2023,적용인구 (명),3265,,data,0,데이터,645,4,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 0세,2024,적용인구 (명),3243,,data,0,데이터,645,5,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 5 - 9세,2023,적용인구 (명),25234,,data,0,데이터,646,4,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 5 - 9세,2024,적용인구 (명),23908,,data,0,데이터,646,5,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 10 - 14세,2023,적용인구 (명),30016,,data,0,데이터,647,4,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 10 - 14세,2024,적용인구 (명),29547,,data,0,데이터,647,5,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 15 - 19세,2023,적용인구 (명),30671,,data,0,데이터,648,4,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 15 - 19세,2024,적용인구 (명),30240,,data,0,데이터,648,5,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 20 - 24세,2023,적용인구 (명),35937,,data,0,데이터,649,4,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 20 - 24세,2024,적용인구 (명),34295,,data,0,데이터,649,5,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 25 - 29세,2023,적용인구 (명),37714,,data,0,데이터,650,4,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 25 - 29세,2024,적용인구 (명),36897,,data,0,데이터,650,5,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 30 - 34세,2023,적용인구 (명),37910,,data,0,데이터,651,4,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 30 - 34세,2024,적용인구 (명),38337,,data,0,데이터,651,5,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 35 - 39세,2023,적용인구 (명),37475,,data,0,데이터,652,4,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 35 - 39세,2024,적용인구 (명),36851,,data,0,데이터,652,5,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 40 - 44세,2023,적용인구 (명),50353,,data,0,데이터,653,4,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 40 - 44세,2024,적용인구 (명),47884,,data,0,데이터,653,5,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 45 - 49세,2023,적용인구 (명),51497,,data,0,데이터,654,4,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 45 - 49세,2024,적용인구 (명),50273,,data,0,데이터,654,5,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 50 - 54세,2023,적용인구 (명),62191,,data,0,데이터,655,4,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 50 - 54세,2024,적용인구 (명),60877,,data,0,데이터,655,5,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 55 - 59세,2023,적용인구 (명),63187,,data,0,데이터,656,4,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 55 - 59세,2024,적용인구 (명),64072,,data,0,데이터,656,5,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 60 - 64세,2023,적용인구 (명),72251,,data,0,데이터,657,4,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 60 - 64세,2024,적용인구 (명),70048,,data,0,데이터,657,5,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 65 - 69세,2023,적용인구 (명),61162,,data,0,데이터,658,4,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 65 - 69세,2024,적용인구 (명),65228,,data,0,데이터,658,5,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 70 - 74세,2023,적용인구 (명),38554,,data,0,데이터,659,4,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 70 - 74세,2024,적용인구 (명),42065,,data,0,데이터,659,5,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 75 - 79세,2023,적용인구 (명),32949,,data,0,데이터,660,4,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 75 - 79세,2024,적용인구 (명),32515,,data,0,데이터,660,5,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 80 - 84세,2023,적용인구 (명),30639,,data,0,데이터,661,4,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 80 - 84세,2024,적용인구 (명),30415,,data,0,데이터,661,5,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 85세 이상,2023,적용인구 (명),26562,,data,0,데이터,662,4,1,none,,DITTO_FILLED
강원특별자치도 > 여자 > 85세 이상,2024,적용인구 (명),28654,,data,0,데이터,662,5,1,none,,DITTO_FILLED
충청북도 > 계 > 합계,2023,적용인구 (명),1604662,,subtotal,0,데이터,663,4,1,none,,
충청북도 > 계 > 합계,2024,적용인구 (명),1608460,,subtotal,0,데이터,663,5,1,none,,
충청북도 > 계 > 1 - 4세,2023,적용인구 (명),34413,,subtotal,0,데이터,664,4,1,none,,DITTO_FILLED
충청북도 > 계 > 1 - 4세,2024,적용인구 (명),33017,,subtotal,0,데이터,664,5,1,none,,DITTO_FILLED
충청북도 > 계 > 0세,2023,적용인구 (명),7559,,subtotal,0,데이터,665,4,1,none,,DITTO_FILLED
충청북도 > 계 > 0세,2024,적용인구 (명),7611,,subtotal,0,데이터,665,5,1,none,,DITTO_FILLED
충청북도 > 계 > 5 - 9세,2023,적용인구 (명),61761,,subtotal,0,데이터,666,4,1,none,,DITTO_FILLED
충청북도 > 계 > 5 - 9세,2024,적용인구 (명),57857,,subtotal,0,데이터,666,5,1,none,,DITTO_FILLED
충청북도 > 계 > 10 - 14세,2023,적용인구 (명),71520,,subtotal,0,데이터,667,4,1,none,,DITTO_FILLED
충청북도 > 계 > 10 - 14세,2024,적용인구 (명),71012,,subtotal,0,데이터,667,5,1,none,,DITTO_FILLED
충청북도 > 계 > 15 - 19세,2023,적용인구 (명),71017,,subtotal,0,데이터,668,4,1,none,,DITTO_FILLED
충청북도 > 계 > 15 - 19세,2024,적용인구 (명),70695,,subtotal,0,데이터,668,5,1,none,,DITTO_FILLED
충청북도 > 계 > 20 - 24세,2023,적용인구 (명),87215,,subtotal,0,데이터,669,4,1,none,,DITTO_FILLED
충청북도 > 계 > 20 - 24세,2024,적용인구 (명),85266,,subtotal,0,데이터,669,5,1,none,,DITTO_FILLED
충청북도 > 계 > 25 - 29세,2023,적용인구 (명),106650,,subtotal,0,데이터,670,4,1,none,,DITTO_FILLED
충청북도 > 계 > 25 - 29세,2024,적용인구 (명),104156,,subtotal,0,데이터,670,5,1,none,,DITTO_FILLED
충청북도 > 계 > 30 - 34세,2023,적용인구 (명),103689,,subtotal,0,데이터,671,4,1,none,,DITTO_FILLED
충청북도 > 계 > 30 - 34세,2024,적용인구 (명),107550,,subtotal,0,데이터,671,5,1,none,,DITTO_FILLED
충청북도 > 계 > 35 - 39세,2023,적용인구 (명),97222,,subtotal,0,데이터,672,4,1,none,,DITTO_FILLED
충청북도 > 계 > 35 - 39세,2024,적용인구 (명),96279,,subtotal,0,데이터,672,5,1,none,,DITTO_FILLED
충청북도 > 계 > 40 - 44세,2023,적용인구 (명),118865,,subtotal,0,데이터,673,4,1,none,,DITTO_FILLED
충청북도 > 계 > 40 - 44세,2024,적용인구 (명),115179,,subtotal,0,데이터,673,5,1,none,,DITTO_FILLED
충청북도 > 계 > 45 - 49세,2023,적용인구 (명),116043,,subtotal,0,데이터,674,4,1,none,,DITTO_FILLED
충청북도 > 계 > 45 - 49세,2024,적용인구 (명),114630,,subtotal,0,데이터,674,5,1,none,,DITTO_FILLED
